,ID,Name,School_ID,School,Division,Fr_PR,So_PR,Jr_PR,Sr_PR,Grad_Yr
25,9125922,Cassidy Peng,21489,UC Santa Barbara,Big West,3.76,3.8,3.7,3.9,2019
26,9359512,Anastasia Kubicki,21485,UC Davis,Big West,3.76,3.92,3.85,3.9,2019
27,8121053,Kennedy Krueger,21044,Long Beach State,Big West,3.57,3.76,3.92,3.9,2019
29,10893736,Shelby Noble,20790,CS Fullerton,Big West,3.65,3.7,3.85,3.5,2020
31,9359037,Adrienne Lee,21486,UC Irvine,Big West,3.37,3.36,3.6,3.65,2019
33,8995502,Rebekah Markel,21481,Tulane,C-USA,3.8,4.04,4.11,4.21,2019
34,8995503,Rose Brutkiewicz,21481,Tulane,C-USA,3.32,3.65,3.68,3.55,2019
35,9098689,Ashley Bailey,20812,Delaware,Colonial (CAA),3.7,3.85,3.85,4.1,2019
36,8987852,Kyley Foster,21197,North Dakota,Great West,3.82,4.06,4.2,4.2,2019
37,10876299,Mikayla Johnson,21197,North Dakota,Great West,3.61,3.5,3.75,3.35,2020
38,8987846,Jadyn Nelson,21197,North Dakota,Great West,3.05,3.61,3.45,3.46,2019
